TradeDate,Currency,Fx,OrderTime,AssetClass,Description,Isin,Buy.Sell,Quantity,TradePrice,Proceeds,ClientId,Dom,SoumisCH,SoumisEtr,NonSoumis,cliNbr
2017-09-19,EUR,1.1546,20170919;042738,STK,DBX WORLD FINANCIALS 1C,IE00BM67HL84,ACH,156,15.334,2392.104,U2202020,CH,0,2761.9232784,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,DBX WORLD FINANCIALS 1C,IE00BM67HL84,ACH,203,15.334,3112.802,U1427234,CH,0,3594.0411892,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,DBX WORLD FINANCIALS 1C,IE00BM67HL84,VTE,359,15.334,5504.906," Interactive Brokers, Ldn",INS,0,0,6355.9644676,3
2017-09-19,EUR,1.1546,20170919;042738,STK,DEUTSCHE WOHNEN SE,DE000A0HN5C6,ACH,21,35.602,747.642,U2202020,CH,0,863.2274532,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,DEUTSCHE WOHNEN SE,DE000A0HN5C6,ACH,28,35.602,996.856,U1427234,CH,0,1150.9699376,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,DEUTSCHE WOHNEN SE,DE000A0HN5C6,VTE,49,35.602,1744.498," Interactive Brokers, Ldn",INS,0,0,2014.1973908,3
2017-09-19,EUR,1.1546,20170919;042738,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,ACH,139,15.423,2143.797,U2202020,CH,0,2475.2280162,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,ACH,164,15.423,2529.372,U1427234,CH,0,2920.4129112,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,KONINKLIJKE AHOLD DELHAIZE N,NL0011794037,VTE,303,15.423,4673.169," Interactive Brokers, Ldn",INS,0,0,5395.6409274,3
2017-09-19,EUR,1.1546,20170919;042738,STK,ROYAL DUTCH SHELL PLC-A SHS,GB00B03MLX29,ACH,134,24.043,3221.762,U2202020,CH,0,3719.8464052,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,ROYAL DUTCH SHELL PLC-A SHS,GB00B03MLX29,ACH,176,24.043,4231.568,U1427234,CH,0,4885.7684128,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,ROYAL DUTCH SHELL PLC-A SHS,GB00B03MLX29,VTE,310,24.043,7453.33," Interactive Brokers, Ldn",INS,0,0,8605.614818,3
2017-09-19,EUR,1.1546,20170919;042738,STK,SIEMENS AG-REG,DE0007236101,ACH,11,116.282,1279.102,U2202020,CH,0,1476.8511692,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,SIEMENS AG-REG,DE0007236101,ACH,15,116.282,1744.23,U1427234,CH,0,2013.887958,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,SIEMENS AG-REG,DE0007236101,VTE,26,116.282,3023.332," Interactive Brokers, Ldn",INS,0,0,3490.7391272,3
2017-09-19,EUR,1.1546,20170919;042738,STK,SOLVAY SA,BE0003470755,ACH,18,127.225,2290.05,U2202020,CH,0,2644.09173,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,SOLVAY SA,BE0003470755,ACH,24,127.225,3053.4,U1427234,CH,0,3525.45564,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,SOLVAY SA,BE0003470755,VTE,42,127.225,5343.45," Interactive Brokers, Ldn",INS,0,0,6169.54737,3
2017-09-19,EUR,1.1546,20170919;042738,STK,VOLKSWAGEN AG-PREF,DE0007664039,ACH,11,136.871,1505.581,U2202020,CH,0,1738.3438226,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,VOLKSWAGEN AG-PREF,DE0007664039,ACH,14,136.871,1916.194,U1427234,CH,0,2212.4375924,0,3
2017-09-19,EUR,1.1546,20170919;042738,STK,VOLKSWAGEN AG-PREF,DE0007664039,VTE,25,136.871,3421.775," Interactive Brokers, Ldn",INS,0,0,3950.781415,3
2017-09-19,EUR,1.1546,20170919;042739,STK,KLEPIERRE,FR0000121964,ACH,40,32.978,1319.12,U2202020,CH,0,1523.055952,0,3
2017-09-19,EUR,1.1546,20170919;042739,STK,KLEPIERRE,FR0000121964,ACH,52,32.978,1714.856,U1427234,CH,0,1979.9727376,0,3
2017-09-19,EUR,1.1546,20170919;042739,STK,KLEPIERRE,FR0000121964,VTE,92,32.978,3033.976," Interactive Brokers, Ldn",INS,0,0,3503.0286896,3
2017-09-19,EUR,1.1546,20170919;055846,STK,ASML HOLDING NV,NL0010273215,VTE,26,140.105,3642.73,U2202020,CH,0,4205.896058,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,ASML HOLDING NV,NL0010273215,VTE,57,140.105,7985.985,U1427234,CH,0,9220.618281,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,ASML HOLDING NV,NL0010273215,ACH,83,140.105,11628.715," Interactive Brokers, Ldn",INS,0,0,13426.514339,3
2017-09-19,EUR,1.1546,20170919;055846,STK,BASF SE,DE000BASF111,VTE,32,87.29,2793.28,U2202020,CH,0,3225.121088,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,BASF SE,DE000BASF111,VTE,70,87.29,6110.3,U1427234,CH,0,7054.95238,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,BASF SE,DE000BASF111,ACH,102,87.29,8903.58," Interactive Brokers, Ldn",INS,0,0,10280.073468,3
2017-09-19,EUR,1.1546,20170919;055846,STK,CARREFOUR SA,FR0000120172,ACH,114,16.94,1931.16,U2202020,CH,0,2229.717336,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,CARREFOUR SA,FR0000120172,ACH,248,16.94,4201.12,U1427234,CH,0,4850.613152,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,CARREFOUR SA,FR0000120172,VTE,362,16.94,6132.28," Interactive Brokers, Ldn",INS,0,0,7080.330488,3
2017-09-19,EUR,1.1546,20170919;055846,STK,COMPAGNIE DE SAINT-GOBAIN,FR0000125007,VTE,40,49.187,1967.48,U2202020,CH,0,2271.652408,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,COMPAGNIE DE SAINT-GOBAIN,FR0000125007,VTE,86,49.187,4230.082,U1427234,CH,0,4884.0526772,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,COMPAGNIE DE SAINT-GOBAIN,FR0000125007,ACH,126,49.187,6197.562," Interactive Brokers, Ldn",INS,0,0,7155.7050852,3
2017-09-19,EUR,1.1546,20170919;055846,STK,DAIMLER AG-REGISTERED SHARES,DE0007100000,VTE,37,66.53,2461.61,U2202020,CH,0,2842.174906,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,DAIMLER AG-REGISTERED SHARES,DE0007100000,VTE,81,66.53,5388.93,U1427234,CH,0,6222.058578,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,DAIMLER AG-REGISTERED SHARES,DE0007100000,ACH,118,66.53,7850.54," Interactive Brokers, Ldn",INS,0,0,9064.233484,3
2017-09-19,EUR,1.1546,20170919;055846,STK,KLEPIERRE,FR0000121964,ACH,84,32.958,2768.472,U2202020,CH,0,3196.4777712,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,KLEPIERRE,FR0000121964,ACH,181,32.958,5965.398,U1427234,CH,0,6887.6485308,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,KLEPIERRE,FR0000121964,VTE,265,32.958,8733.87," Interactive Brokers, Ldn",INS,0,0,10084.126302,3
2017-09-19,GBP,1.3006,20170919;055846,STK,RECKITT BENCKISER GROUP PLC,GB00B24CGK77,ACH,38,68.26,2593.88,U2202020,CH,0,3373.600328,0,3
2017-09-19,GBP,1.3006,20170919;055846,STK,RECKITT BENCKISER GROUP PLC,GB00B24CGK77,ACH,80,68.26,5460.8,U1427234,CH,0,7102.31648,0,3
2017-09-19,GBP,1.3006,20170919;055846,STK,RECKITT BENCKISER GROUP PLC,GB00B24CGK77,VTE,118,68.26,8054.68," Interactive Brokers, Ldn",INS,0,0,10475.916808,3
2017-09-19,EUR,1.1546,20170919;055846,STK,SCOR SE,FR0010411983,ACH,82,34.06,2792.92,U2202020,CH,0,3224.705432,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,SCOR SE,FR0010411983,ACH,176,34.06,5994.56,U1427234,CH,0,6921.318976,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,SCOR SE,FR0010411983,VTE,258,34.06,8787.48," Interactive Brokers, Ldn",INS,0,0,10146.024408,3
2017-09-19,EUR,1.1546,20170919;055846,STK,UNIBAIL-RODAMCO SE,FR0000124711,ACH,14,206.3,2888.2,U2202020,CH,0,3334.71572,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,UNIBAIL-RODAMCO SE,FR0000124711,ACH,30,206.3,6189,U1427234,CH,0,7145.8194,0,3
2017-09-19,EUR,1.1546,20170919;055846,STK,UNIBAIL-RODAMCO SE,FR0000124711,VTE,44,206.3,9077.2," Interactive Brokers, Ldn",INS,0,0,10480.53512,3
2017-09-19,GBP,1.3006,20170919;055846,STK,VODAFONE GROUP PLC,GB00BH4HKS39,ACH,3004,2.0925,6285.87,U2202020,CH,0,8175.402522,0,3
2017-09-19,GBP,1.3006,20170919;055846,STK,VODAFONE GROUP PLC,GB00BH4HKS39,ACH,6455,2.0925,13507.0875,U1427234,CH,0,17567.3180025,0,3
2017-09-19,GBP,1.3006,20170919;055846,STK,VODAFONE GROUP PLC,GB00BH4HKS39,VTE,9459,2.0925,19792.9575," Interactive Brokers, Ldn",INS,0,0,25742.7205245,3
2017-09-19,EUR,1.1546,20170919;055930,STK,ISHARES EURO STOXX 50,IE0008471009,VTE,323,35.79,11560.17,U2202020,CH,0,13347.372282,0,3
2017-09-19,EUR,1.1546,20170919;055930,STK,ISHARES EURO STOXX 50,IE0008471009,VTE,695,35.79,24874.05,U1427234,CH,0,28719.57813,0,3
2017-09-19,EUR,1.1546,20170919;055930,STK,ISHARES EURO STOXX 50,IE0008471009,ACH,1018,35.79,36434.22," Interactive Brokers, Ldn",INS,0,0,42066.950412,3
2017-09-19,EUR,1.1546,20170919;060508,STK,RED ELECTRICA CORPORACION SA,ES0173093024,ACH,391,18.085037138,7071.249521104,U2202020,CH,0,8164.46469706668,0,3
2017-09-19,EUR,1.1546,20170919;060508,STK,RED ELECTRICA CORPORACION SA,ES0173093024,ACH,841,18.085030296,15209.510478896,U1427234,CH,0,17560.9007989333,0,3
2017-09-19,EUR,1.1546,20170919;060508,STK,RED ELECTRICA CORPORACION SA,ES0173093024,VTE,1232,18.085030296,22280.76," Interactive Brokers, Ldn",INS,0,0,25725.365496,3
2017-09-19,CHF,1,20170919;062035,STK,ISHARES CORE SPI ETF CH,CH0237935652,ACH,173,114.56,19818.88,U2202020,CH,19818.88,0,0,3
2017-09-19,CHF,1,20170919;062035,STK,ISHARES CORE SPI ETF CH,CH0237935652,ACH,35,114.56,4009.6,U1427234,CH,4009.6,0,0,3
2017-09-19,CHF,1,20170919;062035,STK,ISHARES CORE SPI ETF CH,CH0237935652,VTE,208,114.56,23828.48," Interactive Brokers, Ldn",INS,0,0,23828.48,3
2017-09-19,CHF,1,20170919;062045,STK,GIVAUDAN-REG,CH0010645932,VTE,7,2068,14476,U2202020,CH,14476,0,0,3
2017-09-19,CHF,1,20170919;062045,STK,GIVAUDAN-REG,CH0010645932,VTE,1,2068,2068,U1427234,CH,2068,0,0,3
2017-09-19,CHF,1,20170919;062045,STK,GIVAUDAN-REG,CH0010645932,ACH,8,2068,16544," Interactive Brokers, Ldn",INS,0,0,16544,3
2017-09-19,CHF,1,20170919;062049,STK,LOGITECH INTERNATIONAL-REG,CH0025751329,VTE,456,36.4,16598.4,U2202020,CH,16598.4,0,0,3
2017-09-19,CHF,1,20170919;062049,STK,LOGITECH INTERNATIONAL-REG,CH0025751329,VTE,88,36.4,3203.2,U1427234,CH,3203.2,0,0,3
2017-09-19,CHF,1,20170919;062049,STK,LOGITECH INTERNATIONAL-REG,CH0025751329,ACH,544,36.4,19801.6," Interactive Brokers, Ldn",INS,0,0,19801.6,3
2017-09-19,USD,0.96257,20170919;093557,STK,CISCO SYSTEMS INC,US17275R1023,ACH,69,32.55,2245.95,U2202020,CH,0,2161.8840915,0,3
2017-09-19,USD,0.96257,20170919;093557,STK,CISCO SYSTEMS INC,US17275R1023,ACH,217,32.55,7063.35,U1427234,CH,0,6798.9688095,0,3
2017-09-19,USD,0.96257,20170919;093557,STK,CISCO SYSTEMS INC,US17275R1023,VTE,286,32.55,9309.3," Interactive Brokers, Ldn",INS,0,0,8960.852901,3
2017-09-19,USD,0.96257,20170919;093557,STK,EMERSON ELECTRIC CO,US2910111044,VTE,67,62.91,4214.97,U2202020,CH,0,4057.2036729,0,3
2017-09-19,USD,0.96257,20170919;093557,STK,EMERSON ELECTRIC CO,US2910111044,VTE,203,62.91,12770.73,U1427234,CH,0,12292.7215761,0,3
2017-09-19,USD,0.96257,20170919;093557,STK,EMERSON ELECTRIC CO,US2910111044,ACH,270,62.91,16985.7," Interactive Brokers, Ldn",INS,0,0,16349.925249,3
2017-09-19,USD,0.96257,20170919;093557,STK,GILEAD SCIENCES INC,US3755581036,ACH,36,82.7,2977.2,U2202020,CH,0,2865.763404,0,3
2017-09-19,USD,0.96257,20170919;093557,STK,GILEAD SCIENCES INC,US3755581036,ACH,114,82.7,9427.8,U1427234,CH,0,9074.917446,0,3
2017-09-19,USD,0.96257,20170919;093557,STK,GILEAD SCIENCES INC,US3755581036,VTE,150,82.7,12405," Interactive Brokers, Ldn",INS,0,0,11940.68085,3
2017-09-19,USD,0.96257,20170919;093557,STK,INTEL CORP,US4581401001,VTE,74,37.11,2746.14,U2202020,CH,0,2643.3519798,0,2
2017-09-19,USD,0.96257,20170919;093557,STK,INTEL CORP,US4581401001,ACH,74,37.11,2746.14," Interactive Brokers, Ldn",INS,0,0,2643.3519798,2
2017-09-19,USD,0.96257,20170919;093557,STK,MERCK & CO INC,US58933Y1055,VTE,63,66.08,4163.04,U2202020,CH,0,4007.2174128,0,3
2017-09-19,USD,0.96257,20170919;093557,STK,MERCK & CO INC,US58933Y1055,VTE,76,66.08,5022.08,U1427234,CH,0,4834.1035456,0,3
2017-09-19,USD,0.96257,20170919;093557,STK,MERCK & CO INC,US58933Y1055,ACH,139,66.08,9185.12," Interactive Brokers, Ldn",INS,0,0,8841.3209584,3
2017-09-19,USD,0.96257,20170919;093727,STK,SPDR S&P 500 ETF TRUST,US78462F1030,ACH,28,249.84,6995.52,U2202020,CH,0,6733.6776864,0,3
2017-09-19,USD,0.96257,20170919;093727,STK,SPDR S&P 500 ETF TRUST,US78462F1030,ACH,87,249.84,21736.08,U1427234,CH,0,20922.4985256,0,3
2017-09-19,USD,0.96257,20170919;093727,STK,SPDR S&P 500 ETF TRUST,US78462F1030,VTE,115,249.84,28731.6," Interactive Brokers, Ldn",INS,0,0,27656.176212,3
2017-09-19,EUR,1.1546,20170919;121000,STK,GAS NATURAL SDG SA,ES0116870314,ACH,365,19.401022402,7081.373176675,U2202020,CH,0,8176.15346978896,0,3
2017-09-19,EUR,1.1546,20170919;121000,STK,GAS NATURAL SDG SA,ES0116870314,ACH,784,19.401003601,15210.386823325,U1427234,CH,0,17561.912626211,0,3
2017-09-19,EUR,1.1546,20170919;121000,STK,GAS NATURAL SDG SA,ES0116870314,VTE,1149,19.401003601,22291.76," Interactive Brokers, Ldn",INS,0,0,25738.066096,3
2017-09-19,EUR,1.1546,20170919;143500,STK,VONOVIA SE,DE000A1ML7J1,ACH,20,36.18,723.6,U2202020,CH,0,835.46856,0,3
2017-09-19,EUR,1.1546,20170919;143500,STK,VONOVIA SE,DE000A1ML7J1,ACH,27,36.18,976.86,U1427234,CH,0,1127.882556,0,3
2017-09-19,EUR,1.1546,20170919;143500,STK,VONOVIA SE,DE000A1ML7J1,VTE,47,36.18,1700.46," Interactive Brokers, Ldn",INS,0,0,1963.351116,3
2017-09-19,USD,0.96257,20170919;163500,STK,CA INC,US12673P1057,ACH,153,32.968608386,5044.19708307,U2202020,CH,0,4855.39278625069,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,CA INC,US12673P1057,ACH,479,32.968608386,15791.96341693,U1427234,CH,0,15200.8702262343,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,CA INC,US12673P1057,VTE,632,32.968608386,20836.1605," Interactive Brokers, Ldn",INS,0,0,20056.263012485,3
2017-09-19,USD,0.96257,20170919;163500,STK,GENERAL ELECTRIC CO,US3696041033,ACH,80,24.39618541,1951.694832827,U2202020,CH,0,1878.64289523429,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,GENERAL ELECTRIC CO,US3696041033,ACH,249,24.39618541,6074.650167173,U1427234,CH,0,5847.27601141572,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,GENERAL ELECTRIC CO,US3696041033,VTE,329,24.39618541,8026.345," Interactive Brokers, Ldn",INS,0,0,7725.91890665,3
2017-09-19,USD,0.96257,20170919;163500,STK,MICHAEL KORS HOLDINGS LTD,VGG607541015,VTE,72,46.949547038,3380.36738676,U2202020,CH,0,3253.84023547357,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,MICHAEL KORS HOLDINGS LTD,VGG607541015,VTE,215,46.949547038,10094.15261324,U1427234,CH,0,9716.32848092643,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,MICHAEL KORS HOLDINGS LTD,VGG607541015,ACH,287,46.949547038,13474.52," Interactive Brokers, Ldn",INS,0,0,12970.1687164,3
2017-09-19,USD,0.96257,20170919;163500,STK,MICROSOFT CORP,US5949181045,ACH,57,75.269525862,4290.362974138,U2202020,CH,0,4129.77468801602,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,MICROSOFT CORP,US5949181045,ACH,175,75.269525862,13172.167025862,U1427234,CH,0,12679.132814084,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,MICROSOFT CORP,US5949181045,VTE,232,75.269525862,17462.53," Interactive Brokers, Ldn",INS,0,0,16808.9075021,3
2017-09-19,EUR,1.1546,20170919;163500,STK,PANDORA A/S,DK0060252690,ACH,86,82.545814815,7098.940074074,U2202020,CH,0,8196.43620952584,0,3
2017-09-19,EUR,1.1546,20170919;163500,STK,PANDORA A/S,DK0060252690,ACH,184,82.545814815,15188.429925926,U1427234,CH,0,17536.5611924742,0,3
2017-09-19,EUR,1.1546,20170919;163500,STK,PANDORA A/S,DK0060252690,VTE,270,82.545814815,22287.37," Interactive Brokers, Ldn",INS,0,0,25732.997402,3
2017-09-19,USD,0.96257,20170919;163500,STK,PFIZER INC,US7170811035,VTE,138,35.590909091,4911.545454545,U2202020,CH,0,4727.70630818138,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,PFIZER INC,US7170811035,VTE,412,35.590909091,14663.454545455,U1427234,CH,0,14114.6014418186,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,PFIZER INC,US7170811035,ACH,550,35.590909091,19575," Interactive Brokers, Ldn",INS,0,0,18842.30775,3
2017-09-19,USD,0.96257,20170919;163500,STK,UNITED TECHNOLOGIES CORP,US9130171096,ACH,26,113.129971698,2941.379264151,U2202020,CH,0,2831.28343829383,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,UNITED TECHNOLOGIES CORP,US9130171096,ACH,80,113.129971698,9050.397735849,U1427234,CH,0,8711.64134859617,0,3
2017-09-19,USD,0.96257,20170919;163500,STK,UNITED TECHNOLOGIES CORP,US9130171096,VTE,106,113.129971698,11991.777," Interactive Brokers, Ldn",INS,0,0,11542.92478689,3
2017-09-26,USD,0.96873,20170926,STK,SPDR GOLD TRUST ETF,US78463V1070,ACH,650,123.56,80314,170312.001,INS,0,0,77802.58122,2
2017-09-26,USD,0.96873,20170926,STK,SPDR GOLD TRUST ETF,US78463V1070,VTE,650,123.56,80314, Pictet Lux,INS,0,0,77802.58122,2
2017-09-27,EUR,1.1418,20170927;033420,STK,AIRBUS SE,NL0000235190,VTE,65,78.98,5133.7,U2202020,CH,0,5861.65866,0,3
2017-09-27,EUR,1.1418,20170927;033420,STK,AIRBUS SE,NL0000235190,VTE,140,78.98,11057.2,U1427234,CH,0,12625.11096,0,3
2017-09-27,EUR,1.1418,20170927;033420,STK,AIRBUS SE,NL0000235190,ACH,205,78.98,16190.9," Interactive Brokers, Ldn",INS,0,0,18486.76962,3
2017-09-27,EUR,1.1418,20170927;033420,STK,BASF SE,DE000BASF111,VTE,41,89.005,3649.205,U2202020,CH,0,4166.662269,0,3
2017-09-27,EUR,1.1418,20170927;033420,STK,BASF SE,DE000BASF111,VTE,88,89.005,7832.44,U1427234,CH,0,8943.079992,0,3
2017-09-27,EUR,1.1418,20170927;033420,STK,BASF SE,DE000BASF111,ACH,129,89.005,11481.645," Interactive Brokers, Ldn",INS,0,0,13109.742261,3
2017-09-27,EUR,1.1418,20170927;033420,STK,ISHARES EURO STOXX 50,IE0008471009,ACH,397,36.035004594,14305.896824,U2202020,CH,0,16334.4729936432,0,3
2017-09-27,EUR,1.1418,20170927;033420,STK,ISHARES EURO STOXX 50,IE0008471009,ACH,853,36.034997862,30737.853176,U1427234,CH,0,35096.4807563568,0,3
2017-09-27,EUR,1.1418,20170927;033420,STK,ISHARES EURO STOXX 50,IE0008471009,VTE,1250,36.034997862,45043.75," Interactive Brokers, Ldn",INS,0,0,51430.95375,3
2017-09-27,EUR,1.1418,20170927;033420,STK,ROYAL DUTCH SHELL PLC-A SHS,GB00B03MLX29,VTE,223,25.442,5673.566,U2202020,CH,0,6478.0776588,0,3
2017-09-27,EUR,1.1418,20170927;033420,STK,ROYAL DUTCH SHELL PLC-A SHS,GB00B03MLX29,VTE,480,25.442,12212.16,U1427234,CH,0,13943.844288,0,3
2017-09-27,EUR,1.1418,20170927;033420,STK,ROYAL DUTCH SHELL PLC-A SHS,GB00B03MLX29,ACH,703,25.442,17885.726," Interactive Brokers, Ldn",INS,0,0,20421.9219468,3
2017-09-28,EUR,1.1434,20170928,FND,TWENTY FIRST-DHARMARES.EQUITY B EUR,LU1240908902,REMB,1500,156.82,235230,170312.001,INS,0,0,268961.982,2
2017-09-28,EUR,1.1434,20170928,FND,TWENTY FIRST-DHARMARES.EQUITY B EUR,LU1240908902,ACH,1500,156.82,235230, Pictet Lux,INS,0,0,268961.982,2
2017-10-09,EUR,1.1503,20171009;080620,STK,ARKEMA,FR0010313833,ACH,14,103.2,1444.8,U2202020,CH,0,1661.95344,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,ARKEMA,FR0010313833,VTE,14,103.2,1444.8," Interactive Brokers, Ldn",INS,0,0,1661.95344,2
2017-10-09,EUR,1.1503,20171009;080620,STK,ASML HOLDING NV,NL0010273215,ACH,5,144.545,722.725,U2202020,CH,0,831.3505675,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,ASML HOLDING NV,NL0010273215,VTE,5,144.545,722.725," Interactive Brokers, Ldn",INS,0,0,831.3505675,2
2017-10-09,EUR,1.1503,20171009;080620,STK,AXA SA,FR0000120628,ACH,50,26,1300,U2202020,CH,0,1495.39,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,AXA SA,FR0000120628,VTE,50,26,1300," Interactive Brokers, Ldn",INS,0,0,1495.39,2
2017-10-09,GBP,1.2876,20171009;080620,STK,BAE SYSTEMS PLC,GB0002634946,ACH,193,6.135,1184.055,U2202020,CH,0,1524.589218,0,2
2017-10-09,GBP,1.2876,20171009;080620,STK,BAE SYSTEMS PLC,GB0002634946,VTE,193,6.135,1184.055," Interactive Brokers, Ldn",INS,0,0,1524.589218,2
2017-10-09,EUR,1.1503,20171009;080620,STK,BAYER AG-REG,DE000BAY0017,ACH,11,116.901,1285.911,U2202020,CH,0,1479.1834233,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,BAYER AG-REG,DE000BAY0017,VTE,11,116.901,1285.911," Interactive Brokers, Ldn",INS,0,0,1479.1834233,2
2017-10-09,EUR,1.1503,20171009;080620,STK,BAYERISCHE MOTOREN WERKE AG,DE0005190003,ACH,12,88.821,1065.852,U2202020,CH,0,1226.0495556,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,BAYERISCHE MOTOREN WERKE AG,DE0005190003,VTE,12,88.821,1065.852," Interactive Brokers, Ldn",INS,0,0,1226.0495556,2
2017-10-09,EUR,1.1503,20171009;080620,STK,BNP PARIBAS,FR0000131104,ACH,17,67.98,1155.66,U2202020,CH,0,1329.355698,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,BNP PARIBAS,FR0000131104,VTE,17,67.98,1155.66," Interactive Brokers, Ldn",INS,0,0,1329.355698,2
2017-10-09,GBP,1.2876,20171009;080620,STK,BP PLC,GB0007980591,ACH,170,4.835476471,822.031,U2202020,CH,0,1058.4471156,0,2
2017-10-09,GBP,1.2876,20171009;080620,STK,BP PLC,GB0007980591,VTE,170,4.835476471,822.031," Interactive Brokers, Ldn",INS,0,0,1058.4471156,2
2017-10-09,EUR,1.1503,20171009;080620,STK,DAIMLER AG-REGISTERED SHARES,DE0007100000,ACH,9,68.751,618.759,U2202020,CH,0,711.7584777,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,DAIMLER AG-REGISTERED SHARES,DE0007100000,VTE,9,68.751,618.759," Interactive Brokers, Ldn",INS,0,0,711.7584777,2
2017-10-09,EUR,1.1503,20171009;080620,STK,DASSAULT SYSTEMES SA,FR0000130650,ACH,14,87.59,1226.26,U2202020,CH,0,1410.566878,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,DASSAULT SYSTEMES SA,FR0000130650,VTE,14,87.59,1226.26," Interactive Brokers, Ldn",INS,0,0,1410.566878,2
2017-10-09,EUR,1.1503,20171009;080620,STK,DBX WORLD FINANCIALS 1C,IE00BM67HL84,ACH,89,16.159,1438.151,U2202020,CH,0,1654.3050953,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,DBX WORLD FINANCIALS 1C,IE00BM67HL84,VTE,89,16.159,1438.151," Interactive Brokers, Ldn",INS,0,0,1654.3050953,2
2017-10-09,EUR,1.1503,20171009;080620,STK,DEUTSCHE WOHNEN SE,DE000A0HN5C6,ACH,13,35.395,460.14,U2202020,CH,0,529.299042,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,DEUTSCHE WOHNEN SE,DE000A0HN5C6,VTE,13,35.395,460.14," Interactive Brokers, Ldn",INS,0,0,529.299042,2
2017-10-09,EUR,1.1503,20171009;080620,STK,GAS NATURAL SDG SA,ES0116870314,ACH,104,18.555,1929.72,U2202020,CH,0,2219.756916,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,GAS NATURAL SDG SA,ES0116870314,VTE,104,18.555,1929.72," Interactive Brokers, Ldn",INS,0,0,2219.756916,2
2017-10-09,EUR,1.1503,20171009;080620,STK,GECINA SA,FR0010040865,ACH,4,134.85,539.4,U2202020,CH,0,620.47182,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,GECINA SA,FR0010040865,VTE,4,134.85,539.4," Interactive Brokers, Ldn",INS,0,0,620.47182,2
2017-10-09,EUR,1.1503,20171009;080620,STK,ISHARES EURO STOXX 50,IE0008471009,ACH,191,36.62,6994.42,U2202020,CH,0,8045.681326,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,ISHARES EURO STOXX 50,IE0008471009,VTE,191,36.62,6994.42," Interactive Brokers, Ldn",INS,0,0,8045.681326,2
2017-10-09,EUR,1.1503,20171009;080620,STK,PANDORA A/S,DK0060252690,ACH,25,83.634,2090.85,U2202020,CH,0,2405.104755,0,2
2017-10-09,EUR,1.1503,20171009;080620,STK,PANDORA A/S,DK0060252690,VTE,25,83.634,2090.85," Interactive Brokers, Ldn",INS,0,0,2405.104755,2
